Overall rating,Potential,Growth,Age,Age group,Team,Position rank,Position,IMC,Foot,Value,Wage,Goalkeeping,Total stats,Body type,Acceleration type,Classement 23/24,Classement 22/23,Classement 21/22,Classement moyen,Palmares 
0.7027027027027026,0.7666666666666666,0.24,0.21739130434782605,0.0,0.2631578947368421,0.3333333333333333,0.9285714285714286,0.29807692307692313,1.0,0.31465732866433216,0.16705336426914152,0.03749999999999999,0.84,0.1111111111111111,1.0,0.21739130434782608,0.22,0.04878048780487806,0.1607286364854005,0.30000000000000004
0.6486486486486487,0.7666666666666666,0.32,0.21739130434782605,0.0,0.5789473684210527,1.0,0.0,0.45192307692307687,0.0,0.31465732866433216,0.12064965197215775,0.024999999999999994,0.7400000000000001,0.4444444444444444,0.25,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.7297297297297298,0.6333333333333333,0.04,0.4347826086956521,0.5,0.8947368421052632,0.0,1.0,0.47115384615384603,1.0,0.30965482741370687,0.25754060324825984,0.05,0.7200000000000001,0.2222222222222222,0.5,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.7567567567567566,0.6666666666666665,0.04,0.4782608695652173,0.5,0.10526315789473684,1.0,0.14285714285714285,0.3749999999999998,0.0,0.3046523261630815,0.25754060324825984,0.06250000000000001,0.8000000000000002,0.2222222222222222,0.5,0.13043478260869565,0.12000000000000001,0.3170731707317073,0.1963568175729976,0.35000000000000003
0.7027027027027026,0.6999999999999997,0.16,0.34782608695652173,0.5,0.0,0.0,1.0,0.528846153846154,1.0,0.3046523261630815,0.13921113689095127,0.03749999999999999,0.7000000000000001,0.4444444444444444,0.25,0.4782608695652174,0.27999999999999997,0.5121951219512195,0.4106616662201982,0.0
0.7297297297297298,0.6333333333333333,0.04,0.4782608695652173,0.5,0.8947368421052632,0.0,1.0,0.28846153846153855,1.0,0.29964982491245623,0.25754060324825984,0.03749999999999999,0.82,0.4444444444444444,0.5,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.7027027027027026,0.6999999999999997,0.16,0.30434782608695654,0.5,0.5789473684210527,1.0,0.2857142857142857,0.3749999999999998,1.0,0.29964982491245623,0.16937354988399073,0.024999999999999994,0.84,1.0,0.5,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.7297297297297298,0.6333333333333333,0.04,0.4782608695652173,0.5,0.8947368421052632,1.0,0.2857142857142857,0.27884615384615397,1.0,0.29464732366183094,0.23433874709976793,0.05,0.9,0.2222222222222222,0.5,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.7027027027027026,0.6666666666666665,0.12,0.34782608695652173,0.5,0.15789473684210525,1.0,0.0,0.7307692307692311,0.0,0.2896448224112056,0.15313225058004637,0.075,0.84,0.4444444444444444,1.0,0.6521739130434783,0.16,0.2926829268292683,0.3126171979641039,0.0
0.7027027027027026,0.7333333333333334,0.2,0.34782608695652173,0.5,0.21052631578947367,1.0,0.14285714285714285,0.3942307692307694,1.0,0.2896448224112056,0.16009280742459397,0.03749999999999999,0.84,0.2222222222222222,0.5,0.4347826086956522,0.09999999999999999,0.1951219512195122,0.20537547996249664,0.0
