Source,Target,Weight
171,1133,0.019230769230769232
171,1154,0.019230769230769232
171,1164,0.019230769230769232
172,36,0.1
172,135,0.1
172,143,0.1
172,459,0.1
172,554,0.1
172,684,0.1
172,778,0.1
172,808,0.1
172,1048,0.1
172,1174,0.1
173,643,1.0
176,4,0.02857142857142857
176,10,0.02857142857142857
176,64,0.02857142857142857
176,82,0.02857142857142857
176,96,0.02857142857142857
176,112,0.02857142857142857
176,153,0.02857142857142857
176,171,0.02857142857142857
176,206,0.02857142857142857
176,241,0.02857142857142857
176,256,0.02857142857142857
176,276,0.02857142857142857
176,369,0.02857142857142857
176,412,0.02857142857142857
176,422,0.02857142857142857
176,423,0.02857142857142857
176,432,0.02857142857142857
176,567,0.02857142857142857
176,641,0.02857142857142857
176,646,0.02857142857142857
176,663,0.02857142857142857
176,698,0.02857142857142857
176,768,0.02857142857142857
176,786,0.02857142857142857
176,826,0.02857142857142857
176,827,0.02857142857142857
176,851,0.02857142857142857
176,853,0.02857142857142857
176,873,0.02857142857142857
176,923,0.02857142857142857
176,1017,0.02857142857142857
176,1050,0.02857142857142857
176,1110,0.02857142857142857
176,1165,0.02857142857142857
176,1166,0.02857142857142857
178,81,0.029411764705882353
178,170,0.029411764705882353
178,184,0.029411764705882353
178,209,0.029411764705882353
178,212,0.029411764705882353
178,337,0.029411764705882353
178,350,0.029411764705882353
178,468,0.029411764705882353
178,492,0.029411764705882353
178,505,0.029411764705882353
178,523,0.029411764705882353
178,561,0.029411764705882353
178,574,0.029411764705882353
178,651,0.029411764705882353
178,760,0.029411764705882353
178,822,0.029411764705882353
178,826,0.029411764705882353
178,879,0.029411764705882353
178,913,0.029411764705882353
178,919,0.029411764705882353
178,944,0.029411764705882353
178,959,0.029411764705882353
178,978,0.029411764705882353
178,1009,0.029411764705882353
178,1011,0.029411764705882353
178,1012,0.029411764705882353
178,1013,0.029411764705882353
178,1048,0.029411764705882353
178,1057,0.029411764705882353
178,1123,0.029411764705882353
178,1125,0.029411764705882353
178,1128,0.029411764705882353
178,1154,0.029411764705882353
178,1164,0.029411764705882353
179,613,0.5
179,1024,0.5
182,74,0.14285714285714285
182,179,0.14285714285714285
182,409,0.14285714285714285
182,483,0.14285714285714285
182,649,0.14285714285714285
182,761,0.14285714285714285
182,883,0.14285714285714285
186,125,0.125
186,282,0.125
186,576,0.125
186,582,0.125
186,604,0.125
186,621,0.125
186,838,0.125
186,1104,0.125
188,191,0.1
188,221,0.1
188,302,0.1
188,323,0.1
188,372,0.1
188,494,0.1
188,517,0.1
188,609,0.1
188,996,0.1
188,1109,0.1
189,76,0.25
189,802,0.25
189,855,0.25
189,1016,0.25
190,62,0.1
190,121,0.1
190,141,0.1
190,152,0.1
190,321,0.1
190,383,0.1
190,513,0.1
190,560,0.1
190,646,0.1
190,950,0.1
191,10,0.1111111111111111
191,120,0.1111111111111111
191,315,0.1111111111111111
191,329,0.1111111111111111
191,358,0.1111111111111111
191,758,0.1111111111111111
191,830,0.1111111111111111
191,860,0.1111111111111111
191,1163,0.1111111111111111
192,16,0.3333333333333333
192,42,0.3333333333333333
192,261,0.3333333333333333
193,22,0.1111111111111111
193,435,0.1111111111111111
193,583,0.1111111111111111
193,585,0.1111111111111111
193,592,0.1111111111111111
193,600,0.1111111111111111
193,718,0.1111111111111111
193,980,0.1111111111111111
193,1042,0.1111111111111111
194,36,0.027777777777777776
194,76,0.027777777777777776
194,135,0.027777777777777776
194,143,0.027777777777777776
194,172,0.027777777777777776
194,189,0.027777777777777776
194,212,0.027777777777777776
194,350,0.027777777777777776
194,459,0.027777777777777776
194,478,0.027777777777777776
194,511,0.027777777777777776
194,528,0.027777777777777776
194,557,0.027777777777777776
194,574,0.027777777777777776
194,606,0.027777777777777776
194,629,0.027777777777777776
194,651,0.027777777777777776
194,684,0.027777777777777776
194,719,0.027777777777777776
194,760,0.027777777777777776
194,778,0.027777777777777776
194,808,0.027777777777777776
194,822,0.027777777777777776
194,855,0.027777777777777776
194,857,0.027777777777777776
194,879,0.027777777777777776
194,904,0.027777777777777776
194,968,0.027777777777777776
194,983,0.027777777777777776
194,1016,0.027777777777777776
194,1048,0.027777777777777776
194,1084,0.027777777777777776
194,1123,0.027777777777777776
194,1154,0.027777777777777776
194,1164,0.027777777777777776
194,1171,0.027777777777777776
196,142,0.5
196,342,0.5
199,105,0.14285714285714285
199,147,0.14285714285714285
199,269,0.14285714285714285
199,610,0.14285714285714285
199,871,0.14285714285714285
199,1066,0.14285714285714285
199,1145,0.14285714285714285
202,413,0.2
202,524,0.2
202,592,0.2
202,706,0.2
202,1061,0.2
203,1086,0.5
203,1143,0.5
204,763,0.3333333333333333
204,980,0.3333333333333333
204,1152,0.3333333333333333
206,64,0.029411764705882353
206,82,0.029411764705882353
206,96,0.029411764705882353
206,112,0.029411764705882353
206,153,0.029411764705882353
206,171,0.029411764705882353
206,179,0.029411764705882353
206,182,0.029411764705882353
206,241,0.029411764705882353
206,297,0.029411764705882353
206,369,0.029411764705882353
206,409,0.029411764705882353
206,423,0.029411764705882353
206,432,0.029411764705882353
206,483,0.029411764705882353
206,641,0.029411764705882353
206,646,0.029411764705882353
206,649,0.029411764705882353
206,663,0.029411764705882353
206,698,0.029411764705882353
206,761,0.029411764705882353
206,768,0.029411764705882353
